YEAR,MONTH,NAME,Disaster Susceptibility Index
2028,12,0.375,0.5293375479676187
2028,12,0.4375,0.5978931854761886
2028,12,0.5,0.588596456615345
2028,12,0.5625,0.5939092201155345
2028,12,0.625,0.5966285904813109
2028,12,0.6875,0.6557884626614008
2028,12,0.75,0.5916835778931809
2028,12,0.8125,0.5753859559389457
2028,12,0.875,0.5821499894579015
2028,12,0.9375,0.5891375350644856
2028,12,1.0,0.6015689660601826
2029,1,0.0625,0.5428574998192885
2029,1,0.125,0.5579338841173173
2029,1,0.1875,0.5475264461875117
2029,1,0.25,0.5600144143648714
2029,1,0.3125,0.5891525967980551
2029,1,0.375,0.5452959592731446
2029,1,0.4375,0.5972336539985904
2029,1,0.5,0.5615156186432575
2029,1,0.5625,0.5957344000896928
2029,1,0.625,0.5968333963472638
2029,1,0.6875,0.6008444207398231
2029,1,0.75,0.5892536907589832
2029,1,0.8125,0.5437276727518667
2029,1,0.875,0.5528337666644725
2029,1,0.9375,0.5601140245880927
2029,1,1.0,0.6071143912170127
2029,2,0.0625,0.36239111583714384
2029,2,0.125,0.37910701390649965
2029,2,0.1875,0.3707634604913399
2029,2,0.25,0.3862514026470948
2029,2,0.3125,0.4020095409905036
2029,2,0.375,0.3662006257536
2029,2,0.4375,0.41448511797355203
2029,2,0.5,0.5016844851076759
2029,2,0.5625,0.41198380621184016
2029,2,0.625,0.41331488944070033
2029,2,0.6875,0.5390620349676798
2029,2,0.75,0.4094097828850354
2029,2,0.8125,0.4943607042080918
2029,2,0.875,0.50024083242271
2029,2,0.9375,0.5006416167189356
2029,2,1.0,0.4152633437984806
2029,3,0.0625,0.2946226568412969
2029,3,0.125,0.3065554379358366
2029,3,0.1875,0.2985530154928636
2029,3,0.25,0.3107070629472957
2029,3,0.3125,0.3194048283016958
2029,3,0.375,0.294605151810321
2029,3,0.4375,0.3192987661699227
2029,3,0.5,0.36241026281312705
2029,3,0.5625,0.3224057606281485
2029,3,0.625,0.3204539074986195
2029,3,0.6875,0.4149634036770187
2029,3,0.75,0.3324843702768592
2029,3,0.8125,0.36118197178409306
2029,3,0.875,0.36503827985089304
2029,3,0.9375,0.3614050779687105
2029,3,1.0,0.32213942235008386
2029,4,0.0625,0.2504173542356509
2029,4,0.125,0.25917666750935725
2029,4,0.1875,0.24463886952864367
2029,4,0.25,0.26499810189350886
2029,4,0.3125,0.28458839787148854
2029,4,0.375,0.2493188361405953
2029,4,0.4375,0.3157267351966918
2029,4,0.5,0.26963426251336736
2029,4,0.5625,0.3161205545921339
2029,4,0.625,0.31601405065618343
2029,4,0.6875,0.3374805056453101
2029,4,0.75,0.31277735524116357
2029,4,0.8125,0.267033996651584
2029,4,0.875,0.27006432572458783
2029,4,0.9375,0.27024169001178494
2029,4,1.0,0.31298916196199983
2029,5,0.0625,0.19489558677459903
2029,5,0.125,0.27919563630816135
2029,5,0.1875,0.20877426175972752
2029,5,0.25,0.2803149220187312
2029,5,0.3125,0.287603897480865
2029,5,0.375,0.208247482807196
2029,5,0.4375,0.3225971598185181
2029,5,0.5,0.25908318147881726
2029,5,0.5625,0.28494490106103465
2029,5,0.625,0.29945079482084885
2029,5,0.6875,0.31712424644407383
2029,5,0.75,0.30959302056814575
2029,5,0.8125,0.26553077306384165
2029,5,0.875,0.2559879950020374
2029,5,0.9375,0.255416654158308
2029,5,1.0,0.2613774797734987
2029,6,0.0625,0.1885612475486372
2029,6,0.125,0.3092290597609037
2029,6,0.1875,0.22627150434579724
2029,6,0.25,0.313160246193492
2029,6,0.3125,0.34502835010669197
2029,6,0.375,0.27177999720909124
2029,6,0.4375,0.3494636749531335
2029,6,0.5,0.25930572321407364
2029,6,0.5625,0.32811948900662025
2029,6,0.625,0.33732074294709985
2029,6,0.6875,0.3096433600969102
2029,6,0.75,0.35824394676012056
2029,6,0.8125,0.2603469958711286
2029,6,0.875,0.2596183098786588
2029,6,0.9375,0.2567174904332845
2029,6,1.0,0.3293556046859951
2029,7,0.0625,0.5560011371923789
2029,7,0.125,0.6167349265551669
2029,7,0.1875,0.5884668846853227
2029,7,0.25,0.6252232786450589
2029,7,0.3125,0.6861262844156859
2029,7,0.375,0.6429761335246189
2029,7,0.4375,0.6689858111678247
2029,7,0.5,0.530459154672718
2029,7,0.5625,0.6714217777062841
2029,7,0.625,0.677967511422696
2029,7,0.6875,0.5385987596367582
2029,7,0.75,0.6879046006659153
2029,7,0.8125,0.4904621890747407
2029,7,0.875,0.5289875938224631
2029,7,0.9375,0.5399764431233968
2029,7,1.0,0.6723559988453921
2029,8,0.0625,0.6503995669364399
2029,8,0.125,0.6460875730014162
2029,8,0.1875,0.6563527826463962
2029,8,0.25,0.6510460333328906
2029,8,0.3125,0.6766289398875879
2029,8,0.375,0.6582164492588757
2029,8,0.4375,0.6843506632336154
2029,8,0.5,0.6591545184142098
2029,8,0.5625,0.6847260430999669
2029,8,0.625,0.6831985462633537
2029,8,0.6875,0.6745621973413106
2029,8,0.75,0.6819480244218008
2029,8,0.8125,0.6234884084640031
2029,8,0.875,0.6479403969193431
2029,8,0.9375,0.6505859421649377
2029,8,1.0,0.6749624538608588
2029,9,0.0625,0.7321813429854895
2029,9,0.125,0.7198166724277237
2029,9,0.1875,0.7188540024551953
2029,9,0.25,0.7199651676899755
2029,9,0.3125,0.7220926027393191
2029,9,0.375,0.7263411246589255
2029,9,0.4375,0.77338804223226
2029,9,0.5,0.6474212388203596
2029,9,0.5625,0.7842069852673798
2029,9,0.625,0.7790210108932977
2029,9,0.6875,0.6622934659902335
2029,9,0.75,0.7338612437410641
2029,9,0.8125,0.6219261730476817
2029,9,0.875,0.6494516619558224
2029,9,0.9375,0.6483818531400616
2029,9,1.0,0.7845694304610191
2029,10,0.0625,0.8182575611666582
2029,10,0.125,0.7009399811193033
2029,10,0.1875,0.7385513418733727
2029,10,0.25,0.705308574296216
2029,10,0.3125,0.6996349975414652
2029,10,0.375,0.7068998956541496
2029,10,0.4375,0.768539613633462
2029,10,0.5,0.7094197897173887
2029,10,0.5625,0.7788856187155806
2029,10,0.625,0.7784405362228883
2029,10,0.6875,0.7277435902138091
2029,10,0.75,0.7077125435399463
2029,10,0.8125,0.6761979821593953
2029,10,0.875,0.7028764858144735
2029,10,0.9375,0.709646512645402
2029,10,1.0,0.7779451962855614
2029,11,0.0625,0.6783230888737198
2029,11,0.125,0.5939686548492158
2029,11,0.1875,0.5685832793564998
2029,11,0.25,0.5952807840360985
2029,11,0.3125,0.5759831917886663
2029,11,0.375,0.5622141409682943
2029,11,0.4375,0.6353648360816273
2029,11,0.5,0.6753291277130169
2029,11,0.5625,0.6386626941811604
2029,11,0.625,0.6389365684145766
2029,11,0.6875,0.6810458471584632
2029,11,0.75,0.5777952617707152
2029,11,0.8125,0.6628652186830428
2029,11,0.875,0.6714007689720157
2029,11,0.9375,0.6769094244090004
2029,11,1.0,0.6359776743285719
2029,12,0.0625,0.6252564521867847
2029,12,0.125,0.5732967949521105
2029,12,0.1875,0.5515796008619142
2029,12,0.25,0.573706162007235
2029,12,0.3125,0.5764557769485823
2029,12,0.375,0.5568517709115737
2029,12,0.4375,0.6199623488508836
2029,12,0.5,0.5292104944638576
2029,12,0.5625,0.6189131557228251
2029,12,0.625,0.6187082149803398
2029,12,0.6875,0.5308810514469356
2029,12,0.75,0.5800246375959202
2029,12,0.8125,0.5361940849178297
2029,12,0.875,0.5290414568326429
2029,12,0.9375,0.5272800795999004
2029,12,1.0,0.619560506769204
2030,1,0.0625,0.43662766307750683
2030,1,0.125,0.41405719314940387
2030,1,0.1875,0.40204531315598724
2030,1,0.25,0.4185627795668638
2030,1,0.3125,0.4074734609664974
2030,1,0.375,0.39944542360875773
2030,1,0.4375,0.4353698702572668
2030,1,0.5,0.5421271851021565
2030,1,0.5625,0.4403143608566592
2030,1,0.625,0.4403033402794139
2030,1,0.6875,0.5496843818548285
2030,1,0.75,0.408038722486929
2030,1,0.8125,0.5479970910282079
2030,1,0.875,0.5448506334118517
2030,1,0.9375,0.5437962822060587
2030,1,1.0,0.4396853236260056
2030,2,0.0625,0.30997843656651336
2030,2,0.125,0.3223131842285565
2030,2,0.1875,0.2740905199504869
2030,2,0.25,0.32392491956845826
2030,2,0.3125,0.2741263570443479
2030,2,0.375,0.27345170908594474
2030,2,0.4375,0.3071745081249963
2030,2,0.5,0.36623596888177523
2030,2,0.5625,0.3127620378544285
2030,2,0.625,0.3086492955126382
2030,2,0.6875,0.37298198774750374
2030,2,0.75,0.2794774574997804
2030,2,0.8125,0.3691934959120107
2030,2,0.875,0.3606208196906625
2030,2,0.9375,0.3640111325932354
2030,2,1.0,0.3132828401880456
2030,3,0.0625,0.27070634468020033
2030,3,0.125,0.25589862967849863
2030,3,0.1875,0.2337359699707952
2030,3,0.25,0.25712914724416097
2030,3,0.3125,0.22778040241050246
2030,3,0.375,0.23138407943376865
2030,3,0.4375,0.2725979285202479
2030,3,0.5,0.2878927842954181
2030,3,0.5625,0.2751370743037438
2030,3,0.625,0.2731162366253701
2030,3,0.6875,0.29984070137058016
2030,3,0.75,0.23822461820702218
2030,3,0.8125,0.29633458661918477
2030,3,0.875,0.28337555690688865
2030,3,0.9375,0.2884104815795486
2030,3,1.0,0.27525265359399853
2030,4,0.0625,0.29139502939883705
2030,4,0.125,0.2524847207461135
2030,4,0.1875,0.2370303178129862
2030,4,0.25,0.25769360705551275
2030,4,0.3125,0.2104671392556906
2030,4,0.375,0.2325036621002758
2030,4,0.4375,0.2900812612597057
2030,4,0.5,0.24697245493273953
2030,4,0.5625,0.28883503311727865
2030,4,0.625,0.2886540373224602
2030,4,0.6875,0.2503760843090032
2030,4,0.75,0.20905075136960294
2030,4,0.8125,0.23951203572581614
2030,4,0.875,0.23940745106489825
2030,4,0.9375,0.24775388598034376
2030,4,1.0,0.28993329512492844
2030,5,0.0625,0.34598981414407404
2030,5,0.125,0.3097473298642953
2030,5,0.1875,0.30686593222720415
2030,5,0.25,0.3111037283905518
2030,5,0.3125,0.29189892305013493
2030,5,0.375,0.29932105042679885
2030,5,0.4375,0.34242922614673194
2030,5,0.5,0.2238469514111251
2030,5,0.5625,0.35072237678178747
2030,5,0.625,0.35227712101272224
2030,5,0.6875,0.259647142663032
2030,5,0.75,0.30458142194118915
2030,5,0.8125,0.26263770726954055
2030,5,0.875,0.23767648942857808
2030,5,0.9375,0.21796625662497923
2030,5,1.0,0.3509194002987494
2030,6,0.0625,0.6507054337232466
2030,6,0.125,0.6283936773955519
2030,6,0.1875,0.6304360941368702
2030,6,0.25,0.6289641922457665
2030,6,0.3125,0.6435971258297788
2030,6,0.375,0.6388176702213035
2030,6,0.4375,0.6721668966616656
2030,6,0.5,0.2812474714318024
2030,6,0.5625,0.6744478818103171
2030,6,0.625,0.667652082959139
2030,6,0.6875,0.29672764525076406
2030,6,0.75,0.6407315909449413
2030,6,0.8125,0.30361695710577113
2030,6,0.875,0.29076562793944155
2030,6,0.9375,0.2813533253695795
2030,6,1.0,0.6715800819320877
2030,7,0.0625,0.709756472415332
2030,7,0.125,0.6534750243110892
2030,7,0.1875,0.7107262958739131
2030,7,0.25,0.6558706010666027
2030,7,0.3125,0.6808722126182538
2030,7,0.375,0.6967555931228954
2030,7,0.4375,0.7245488466503779
2030,7,0.5,0.6400807726959521
2030,7,0.5625,0.7229262999099604
2030,7,0.625,0.7166661100119887
2030,7,0.6875,0.6497306855920774
2030,7,0.75,0.6840683949350632
2030,7,0.8125,0.613140267244709
2030,7,0.875,0.6216325793129684
2030,7,0.9375,0.6284039402931684
2030,7,1.0,0.7233511162278721
2030,8,0.0625,0.7255178040279053
2030,8,0.125,0.7231267680728118
2030,8,0.1875,0.7235468589844699
2030,8,0.25,0.7271334971286334
2030,8,0.3125,0.7261207529722818
2030,8,0.375,0.7231134812290876
2030,8,0.4375,0.7300987360607463
2030,8,0.5,0.667766289392884
2030,8,0.5625,0.7620055978804916
2030,8,0.625,0.7655958885975565
2030,8,0.6875,0.6678482610785814
2030,8,0.75,0.7240797068703094
2030,8,0.8125,0.6308201913077032
2030,8,0.875,0.6623659619185838
2030,8,0.9375,0.6659633054457126
2030,8,1.0,0.7681301243017848
2030,9,0.0625,0.6936979136688307
2030,9,0.125,0.7016507556960467
2030,9,0.1875,0.7047230856468354
2030,9,0.25,0.7058665161112718
2030,9,0.3125,0.7062820232217362
2030,9,0.375,0.7033812563854271
2030,9,0.4375,0.7103780278896836
2030,9,0.5,0.7274345639911083
2030,9,0.5625,0.7575163501902069
2030,9,0.625,0.7578720127291607
2030,9,0.6875,0.7185590292357729
2030,9,0.75,0.706767558619119
2030,9,0.8125,0.6996968209447832
2030,9,0.875,0.7138278322636029
2030,9,0.9375,0.7256121865290056
2030,9,1.0,0.7602841451622009
2030,10,0.0625,0.5712138896596981
2030,10,0.125,0.5843616116431247
2030,10,0.1875,0.5651362303604197
2030,10,0.25,0.5814846946030763
2030,10,0.3125,0.5488622820315676
2030,10,0.375,0.5449598034318781
2030,10,0.4375,0.5886090148557591
2030,10,0.5,0.7021229047557292
2030,10,0.5625,0.6344939174582863
2030,10,0.625,0.6300034567915238
2030,10,0.6875,0.7053180776233472
2030,10,0.75,0.5499317843150153
2030,10,0.8125,0.6909271183536041
2030,10,0.875,0.7019954852975924
2030,10,0.9375,0.7060480678863124
2030,10,1.0,0.6334148700841928
2030,11,0.0625,0.5656542631326845
2030,11,0.125,0.5768090116797192
2030,11,0.1875,0.560349301846315
2030,11,0.25,0.5801771016951325
2030,11,0.3125,0.5422045555458088
2030,11,0.375,0.5392234937055911
2030,11,0.4375,0.5934343568451865
2030,11,0.5,0.5796452815482638
2030,11,0.5625,0.6281924189400616
2030,11,0.625,0.6384382636205888
2030,11,0.6875,0.5644376435667644
2030,11,0.75,0.5463408990486072
2030,11,0.8125,0.5873461898004823
2030,11,0.875,0.5711776916063085
2030,11,0.9375,0.5738913608480526
2030,11,1.0,0.6354278739529153
2030,12,0.0625,0.3964468960156852
2030,12,0.125,0.4161648179919479
2030,12,0.1875,0.4081821114963483
2030,12,0.25,0.41937415255279586
2030,12,0.3125,0.4073039728159026
2030,12,0.375,0.4037426651841795
2030,12,0.4375,0.4260421144543743
2030,12,0.5,0.5579758115832338
2030,12,0.5625,0.4480085199476671
2030,12,0.625,0.4468326107919355
2030,12,0.6875,0.5547840021492905
2030,12,0.75,0.4057111432416086
2030,12,0.8125,0.565733826639333
2030,12,0.875,0.5515811472090808
2030,12,0.9375,0.55849087351972
2030,12,1.0,0.4480038793304406
2031,1,0.0625,0.27918695811259914
2031,1,0.125,0.3531260758962176
2031,1,0.1875,0.30725445444988864
2031,1,0.25,0.3550181782921927
2031,1,0.3125,0.3109508171370858
2031,1,0.375,0.29622773566694266
2031,1,0.4375,0.29776545672513066
2031,1,0.5,0.4083207183879295
2031,1,0.5625,0.308712255904432
2031,1,0.625,0.3084522222148088
2031,1,0.6875,0.3969985059352834
2031,1,0.75,0.3130030602438286
2031,1,0.8125,0.40507446255890533
2031,1,0.875,0.40643062768874993
2031,1,0.9375,0.4068377517638757
2031,1,1.0,0.3101093393105367
2031,2,0.0625,0.22634457009925157
2031,2,0.125,0.2558548766556965
2031,2,0.1875,0.22904384022219745
2031,2,0.25,0.25825215543615787
2031,2,0.3125,0.2324603413626209
2031,2,0.375,0.23548552710812526
2031,2,0.4375,0.22989190206379798
2031,2,0.5,0.2788236839070171
2031,2,0.5625,0.2446873984232205
2031,2,0.625,0.236780162251183
2031,2,0.6875,0.2806472769817392
2031,2,0.75,0.2332024283137114
2031,2,0.8125,0.31144793518836167
2031,2,0.875,0.2813733796140697
2031,2,0.9375,0.2793183309040172
2031,2,1.0,0.25790857549875257
2031,3,0.0625,0.15799270828864834
2031,3,0.125,0.17375340906738246
2031,3,0.1875,0.16644171132058388
2031,3,0.25,0.17709424042717387
2031,3,0.3125,0.155484967636378
2031,3,0.375,0.16148964891270362
2031,3,0.4375,0.19387740545892335
2031,3,0.5,0.23572193263594
2031,3,0.5625,0.20273184790417376
2031,3,0.625,0.2017156020557519
2031,3,0.6875,0.23445796327384397
2031,3,0.75,0.15873816106321026
2031,3,0.8125,0.24436427854911402
2031,3,0.875,0.23168928481619414
2031,3,0.9375,0.2374084614181616
2031,3,1.0,0.20704643439997575
2031,4,0.0625,0.24989046180762203
2031,4,0.125,0.2729241525355409
2031,4,0.1875,0.27072309786332566
2031,4,0.25,0.27459021411931445
2031,4,0.3125,0.25142138077213305
2031,4,0.375,0.24976321914639504
2031,4,0.4375,0.26234471170667206
2031,4,0.5,0.2190658676576217
2031,4,0.5625,0.28656425855354206
2031,4,0.625,0.2869847544539755
2031,4,0.6875,0.20889421494366903
2031,4,0.75,0.25353444147991777
2031,4,0.8125,0.24381771653617157
2031,4,0.875,0.24172519024215436
2031,4,0.9375,0.24773510697415368
2031,4,1.0,0.2857099262448415
2031,5,0.0625,0.5878020485894841
2031,5,0.125,0.6384707843188593
2031,5,0.1875,0.5717672236593636
2031,5,0.25,0.6416644054857469
2031,5,0.3125,0.5870623627371194
2031,5,0.375,0.5634917971261069
2031,5,0.4375,0.6117560964400541
2031,5,0.5,0.30450621023769747
2031,5,0.5625,0.6152033667760609
2031,5,0.625,0.6246206674419934
2031,5,0.6875,0.29190695172152026
2031,5,0.75,0.5878140125834461
2031,5,0.8125,0.30052857232423474
2031,5,0.875,0.29421045420527214
2031,5,0.9375,0.3071118295611774
2031,5,1.0,0.6204727605451142
2031,6,0.0625,0.6388232076338186
2031,6,0.125,0.6295722944559028
2031,6,0.1875,0.6326997009957565
2031,6,0.25,0.6283254277552889
2031,6,0.3125,0.6222252818987419
2031,6,0.375,0.6279236257194979
2031,6,0.4375,0.6502311302648236
2031,6,0.5,0.6146630783253703
2031,6,0.5625,0.6861051512646914
2031,6,0.625,0.6780757106332419
2031,6,0.6875,0.6195788665224482
2031,6,0.75,0.6216092211193044
2031,6,0.8125,0.619115150291779
2031,6,0.875,0.6211292831141613
2031,6,0.9375,0.6246157997513776
2031,6,1.0,0.6821979688769431
2031,7,0.0625,0.7627416863170515
2031,7,0.125,0.7546786613264482
2031,7,0.1875,0.7693665699057153
2031,7,0.25,0.7456028472693677
2031,7,0.3125,0.7689723438021456
2031,7,0.375,0.7703299965297792
2031,7,0.4375,0.7760690644691752
2031,7,0.5,0.6781698439911429
2031,7,0.5625,0.8089755171286024
2031,7,0.625,0.797689357489864
2031,7,0.6875,0.6861144784357323
2031,7,0.75,0.7696986653022216
2031,7,0.8125,0.6465805229853889
2031,7,0.875,0.6926673967236521
2031,7,0.9375,0.6950450048128674
2031,7,1.0,0.7966964948020717
2031,8,0.0625,0.7149203198574212
2031,8,0.125,0.6967055853498929
2031,8,0.1875,0.7059547402125201
2031,8,0.25,0.7006901144297087
2031,8,0.3125,0.7086503441961232
2031,8,0.375,0.7105842201377806
2031,8,0.4375,0.7256347166069395
2031,8,0.5,0.7209889879169519
2031,8,0.5625,0.7885841437438567
2031,8,0.625,0.7544187500116755
2031,8,0.6875,0.7263064259455094
2031,8,0.75,0.7107191001984415
2031,8,0.8125,0.7144653917427498
2031,8,0.875,0.71538368006366
2031,8,0.9375,0.7140477987197409
2031,8,1.0,0.7769471436736664
2031,9,0.0625,0.5418141061006159
2031,9,0.125,0.5531599997697465
2031,9,0.1875,0.5483672774268754
2031,9,0.25,0.5594343896374966
2031,9,0.3125,0.5279630282496066
2031,9,0.375,0.5300458158004977
2031,9,0.4375,0.5460167717882203
2031,9,0.5,0.7000556004021081
2031,9,0.5625,0.6179980888466674
2031,9,0.625,0.5764606163288476
2031,9,0.6875,0.7049865686478416
2031,9,0.75,0.5286746901133996
2031,9,0.8125,0.6896303055368928
2031,9,0.875,0.699962120654784
2031,9,0.9375,0.6965884559855948
2031,9,1.0,0.6156578409012805
2031,10,0.0625,0.5373130323982893
2031,10,0.125,0.558292047609257
2031,10,0.1875,0.5425301888540437
2031,10,0.25,0.558487874231967
2031,10,0.3125,0.5415587437930717
2031,10,0.375,0.5419847219456826
2031,10,0.4375,0.5337273571599555
2031,10,0.5,0.5704785164177038
2031,10,0.5625,0.603621109950664
2031,10,0.625,0.5626314118123983
2031,10,0.6875,0.5533002211146545
2031,10,0.75,0.5419045258082753
2031,10,0.8125,0.5824642305326813
2031,10,0.875,0.5731687452811947
2031,10,0.9375,0.5742236320853944
2031,10,1.0,0.605892947432523
2031,11,0.0625,0.47767078008618985
2031,11,0.125,0.5051793144468487
2031,11,0.1875,0.48998390211965304
2031,11,0.25,0.503053687655686
2031,11,0.3125,0.48582262449493085
2031,11,0.375,0.5378008773758761
2031,11,0.4375,0.47697178227033193
2031,11,0.5,0.5682321258815884
2031,11,0.5625,0.5227462387569698
2031,11,0.625,0.49123530618003575
2031,11,0.6875,0.5500852042919351
2031,11,0.75,0.48261132277093927
2031,11,0.8125,0.5689481619273664
2031,11,0.875,0.5641053224873891
2031,11,0.9375,0.5679702242641251
2031,11,1.0,0.5250174886906428
2031,12,0.0625,0.3820611640855801
2031,12,0.125,0.39877677190567695
2031,12,0.1875,0.39490142830821107
2031,12,0.25,0.40327890592224025
2031,12,0.3125,0.39008015974729987
2031,12,0.375,0.3951186465414798
2031,12,0.4375,0.37828798047796663
2031,12,0.5,0.4106632358220016
2031,12,0.5625,0.4184348805037113
2031,12,0.625,0.35674771337642885
2031,12,0.6875,0.4079385396387251
2031,12,0.75,0.3892090721278001
2031,12,0.8125,0.4064364868037286
2031,12,0.875,0.408261436003306
2031,12,0.9375,0.4099763564355149
2031,12,1.0,0.414019951352878
2032,1,0.0625,0.2608813480644694
2032,1,0.125,0.27346286611734894
2032,1,0.1875,0.265415338346745
2032,1,0.25,0.2736031699562706
2032,1,0.3125,0.25739454428229214
2032,1,0.375,0.27160522493132877
2032,1,0.4375,0.2571490724487691
2032,1,0.5,0.30962690881381655
2032,1,0.5625,0.29197551174691483
2032,1,0.625,0.26997163887820746
2032,1,0.6875,0.31136109868089934
2032,1,0.75,0.2575998778267644
2032,1,0.8125,0.34356189340422527
2032,1,0.875,0.3082270786940622
2032,1,0.9375,0.31194958333031847
2032,1,1.0,0.29185508917251646
2032,2,0.0625,0.18424564781266972
2032,2,0.125,0.2393951232810111
2032,2,0.1875,0.23299281121848608
2032,2,0.25,0.2425197347460193
2032,2,0.3125,0.2196908930684141
2032,2,0.375,0.1827661252926946
2032,2,0.4375,0.21629201384875224
2032,2,0.5,0.23729112992819038
2032,2,0.5625,0.22437159424739428
2032,2,0.625,0.18687937741131044
2032,2,0.6875,0.23464485264771962
2032,2,0.75,0.21931325737891538
2032,2,0.8125,0.24585040953081688
2032,2,0.875,0.2329531227451785
2032,2,0.9375,0.2364314033167636
2032,2,1.0,0.22404721066907424
2032,3,0.0625,0.1172307045161049
2032,3,0.125,0.15310375264387055
2032,3,0.1875,0.1433784809053072
2032,3,0.25,0.15405711882921985
2032,3,0.3125,0.13007807249014758
2032,3,0.375,0.12034475292233418
2032,3,0.4375,0.12041397677853008
2032,3,0.5,0.16607330813751003
2032,3,0.5625,0.17497627156784762
2032,3,0.625,0.11603337971139849
2032,3,0.6875,0.16050791025427347
2032,3,0.75,0.12916893936595508
2032,3,0.8125,0.16148899921548657
2032,3,0.875,0.160241028778076
2032,3,0.9375,0.16649517517152584
2032,3,1.0,0.1726870589099117
2032,4,0.0625,0.21352005987161143
2032,4,0.125,0.2260680681562474
2032,4,0.1875,0.21815033231913
2032,4,0.25,0.2206003924557669
2032,4,0.3125,0.20419553188815437
2032,4,0.375,0.16781566196293857
2032,4,0.4375,0.2158546298195586
2032,4,0.5,0.26078527895664483
2032,4,0.5625,0.2895981483074541
2032,4,0.625,0.23948914419302603
2032,4,0.6875,0.2494896540108028
2032,4,0.75,0.20249817432278486
2032,4,0.8125,0.26412604332036216
2032,4,0.875,0.25639796562544015
2032,4,0.9375,0.26436305551261646
2032,4,1.0,0.28200195625146174
2032,5,0.0625,0.4896199705615059
2032,5,0.125,0.479404629021409
2032,5,0.1875,0.4599436962695512
2032,5,0.25,0.4817711730643607
2032,5,0.3125,0.4610887369346038
2032,5,0.375,0.4723609304500296
2032,5,0.4375,0.4644375922591294
2032,5,0.5,0.5953506523809293
2032,5,0.5625,0.5673439328756293
2032,5,0.625,0.5222699498854858
2032,5,0.6875,0.5875608319690634
2032,5,0.75,0.4616074599615457
2032,5,0.8125,0.6278453026445592
2032,5,0.875,0.5850356699738817
2032,5,0.9375,0.5926318407913633
2032,5,1.0,0.5730278372254412
2032,6,0.0625,0.5993119590895304
2032,6,0.125,0.6018346031919224
2032,6,0.1875,0.5905805108836082
2032,6,0.25,0.6041759395556761
2032,6,0.3125,0.5938456948020965
2032,6,0.375,0.6099701062345931
2032,6,0.4375,0.5985284781200048
2032,6,0.5,0.6320172150380436
2032,6,0.5625,0.6734768800275159
2032,6,0.625,0.6338700610069652
2032,6,0.6875,0.6238512672611899
2032,6,0.75,0.5976295166903196
2032,6,0.8125,0.6232222711081479
2032,6,0.875,0.6217159578269215
2032,6,0.9375,0.6277701563837633
2032,6,1.0,0.6646541621331219
2032,7,0.0625,0.7447032944774458
2032,7,0.125,0.6871362379638803
2032,7,0.1875,0.6985536897905935
2032,7,0.25,0.68989505868099
2032,7,0.3125,0.7040758874183386
2032,7,0.375,0.7145119764776878
2032,7,0.4375,0.7191321307601554
2032,7,0.5,0.7643597465479001
2032,7,0.5625,0.8160329931630464
2032,7,0.625,0.7422898315688274
2032,7,0.6875,0.7692017445884397
2032,7,0.75,0.7051535692569476
2032,7,0.8125,0.7490460742286928
2032,7,0.875,0.7610536724381416
2032,7,0.9375,0.7570205512874367
2032,7,1.0,0.7948549708563584
2032,8,0.0625,0.6913234137990748
2032,8,0.125,0.6571138851139245
2032,8,0.1875,0.6631294563568195
2032,8,0.25,0.6590266675197194
2032,8,0.3125,0.6886947690371205
2032,8,0.375,0.6686238605052797
2032,8,0.4375,0.7009593308256961
2032,8,0.5,0.7044026922953927
2032,8,0.5625,0.7916530162146266
2032,8,0.625,0.7193240729684593
2032,8,0.6875,0.7099301291293999
2032,8,0.75,0.6804959912560234
2032,8,0.8125,0.6838621587376441
2032,8,0.875,0.7059094537047963
2032,8,0.9375,0.7067491656712037
2032,8,1.0,0.7513236581214424
2032,9,0.0625,0.5592617767946043
2032,9,0.125,0.5825895254663697
2032,9,0.1875,0.5701497141432936
2032,9,0.25,0.5847715424382048
2032,9,0.3125,0.5985768666584643
2032,9,0.375,0.6108272945586543
2032,9,0.4375,0.5906981090676275
2032,9,0.5,0.5342746404454068
2032,9,0.5625,0.6307549958801754
2032,9,0.625,0.5781084063960346
2032,9,0.6875,0.5322293023434526
2032,9,0.75,0.5993453021789227
2032,9,0.8125,0.541681112259842
2032,9,0.875,0.532210780240476
2032,9,0.9375,0.5337808550252878
2032,9,1.0,0.5840977070566304
2032,10,0.0625,0.539914995186229
2032,10,0.125,0.5486801816112228
2032,10,0.1875,0.5412433667116587
2032,10,0.25,0.5503230487325241
2032,10,0.3125,0.5498927957386446
2032,10,0.375,0.5592425450264471
2032,10,0.4375,0.5407608143879731
2032,10,0.5,0.5466452195415428
2032,10,0.5625,0.6026606558942373
2032,10,0.625,0.5375931061375259
2032,10,0.6875,0.5445726512398683
2032,10,0.75,0.5497700218385181
2032,10,0.8125,0.5456469620613329
2032,10,0.875,0.5363000417831675
2032,10,0.9375,0.546411424077995
2032,10,1.0,0.5504855308900167
2032,11,0.0625,0.5324042368990679
2032,11,0.125,0.5493861843763204
2032,11,0.1875,0.5368220618010932
2032,11,0.25,0.5520304550039261
2032,11,0.3125,0.5322768813376861
2032,11,0.375,0.5368213849836924
2032,11,0.4375,0.5385120805831737
2032,11,0.5,0.4915607052313904
2032,11,0.5625,0.6037921313931214
2032,11,0.625,0.5421129415027277
2032,11,0.6875,0.4836572712431011
