NAME,YEAR,MONTH,AVRG ELEVATION,MIN ELEVATION,MAX ELEVATION,PRECIPITATION RATE,SOIL MOISTURE,WIND SPEED,SURFACE TEMPERATURE,DEEP SOIL TEMPERATURE,Flood Risk,Landslide Risk,Storm Risk,Disaster Susceptibility Index
0.9375,2030,4,0.298033283,0.106976744,0.737122558,0.0584991023699999,0.4251780141900003,0.1551924883999999,0.4044145453599998,0.3751816810600001,0.040266807833,0.2797461277800001,-0.031059511301,0.2477538859803437
0.9375,2030,5,0.298033283,0.106976744,0.737122558,0.06130345436,0.3015152294100001,0.1536751545699999,0.3272640406500002,0.3642792788,0.0197198141369999,0.241308117491,-0.015395038294,0.2179662566249792
0.9375,2030,6,0.298033283,0.106976744,0.737122558,0.14842866002,0.4060495300700002,0.1241086205199999,0.4203691813699999,0.3623685166699998,0.067309158455,0.298423816961,-0.01970511836,0.2813533253695795
0.9375,2030,7,0.298033283,0.106976744,0.737122558,0.50342319761,0.5435154814800001,0.5071181506000003,0.3169727631,0.4225809826999999,0.271226042568,0.4582044568669999,0.2606763386030001,0.6284039402931684
0.9375,2030,8,0.298033283,0.106976744,0.737122558,0.4482928638899999,0.6734173471300001,0.6064750430900003,0.2673030345999999,0.3610396405299997,0.298078414475,0.4683276480119999,0.2938139411830001,0.6659633054457126
0.9375,2030,9,0.298033283,0.106976744,0.737122558,0.52051078883,0.6887299527399997,0.7101637842400004,0.2342071382799999,0.26350948886,0.3381785453979999,0.475080776843,0.3635739943890002,0.7256121865290056
0.9375,2030,10,0.298033283,0.106976744,0.737122558,0.4874724163,0.7055967681799998,0.6764577108899998,0.2275213668499999,0.23937152362,0.3313603953039999,0.4654017166679999,0.3415172075759999,0.7060480678863124
0.9375,2030,11,0.298033283,0.106976744,0.737122558,0.32165144703,0.6844623036899999,0.50641372743,0.2284942812299999,0.2290425262099999,0.258497085373,0.4072492870579999,0.223558740535,0.5738913608480526
0.9375,2030,12,0.298033283,0.106976744,0.737122558,0.39626704617,0.6559258109599998,0.23903761446,0.2399514257299999,0.2346385654900001,0.27749094831,0.422192226837,0.136701546189,0.55849087351972
0.9375,2031,1,0.298033283,0.106976744,0.737122558,0.12429409745,0.67833529196,0.16912673669,0.20190330524,0.2163663798799999,0.1830342372199999,0.3436687493989999,0.0347549345629999,0.4068377517638757
0.9375,2031,2,0.298033283,0.106976744,0.737122558,0.07491117302,0.4527069163,0.14805722192,0.2443497516799998,0.1979515590499998,0.087103265462,0.2574823952059999,0.003022962038,0.2793183309040172
0.9375,2031,3,0.298033283,0.106976744,0.737122558,0.06266647045,0.3855556684800003,0.15149708609,0.3060705251599999,0.2221138658899999,0.0497158553920001,0.238496071457,-0.0116186577609999,0.2374084614181616
0.9375,2031,4,0.298033283,0.106976744,0.737122558,0.06793472636,0.3907843240600002,0.12706265752,0.3478976074399998,0.37643499911,0.0450263379740001,0.272509371548,-0.0281773688719999,0.2477351069741536
